X,Y,OBJECTID,CASE_ID,ACCIDENT_YEAR,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,PRIMARY_RD,SECONDARY_RD,DIRECTION,INTERSECTION,STATE_HWY_IND,STATE_ROUTE,RAMP_INTERSECTION,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_PED_KILLED,COUNT_PED_INJURED,COUNT_BICYCLIST_KILLED,COUNT_BICYCLIST_INJURED,COUNT_MC_KILLED,COUNT_MC_INJURED,COUNTY,CITY_TIMS,POINT_X,POINT_Y,CRASH_TYPE,YEAR
-118.141032188537,33.791024892813,8885,8072110,2016,2016/06/12 00:00:00+00,2117,7,LOS COYOTES DIAGONAL,OUTER TRAFFIC CIR, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LONG BEACH,-118.14102004,33.79102006,AUTO-AUTO,2022
-118.211949193035,33.8228128023108,8886,8072203,2016,2016/06/20 00:00:00+00,1648,1,DENVER AV,ARLINGTON,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LONG BEACH,-118.21193703,33.82280797,AUTO-PEDESTRIAN,2022
-118.233706142422,34.1415081763287,8887,8072439,2016,2016/06/17 00:00:00+00,2034,5,VERDUGO,DIXON,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,GLENDALE,-118.23369395,34.14150331,AUTO-PEDESTRIAN,2022
-118.405281676625,34.1961490824872,8888,8073140,2016,2016/06/09 00:00:00+00,0015,4,WHITSETT AV,VANOWEN ST,N,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.40526945,34.19614422,AUTO-AUTO,2022
-118.509838604242,34.4476032835055,8889,8073267,2016,2016/06/23 00:00:00+00,1810,4,ALAMINOS DR,FEATHERSTAR AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,SANTA CLARITA,-118.50982634,34.4475984,AUTO-AUTO,2022
-118.536082249706,34.2217587775172,8890,8073357,2016,2016/06/12 00:00:00+00,2200,7,RESEDA BL,ROSCOE BL,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.53607,34.22175392,AUTO-PEDESTRIAN,2022
-118.286830046518,34.0792964467186,8891,8073686,2016,2016/06/10 00:00:00+00,1045,5,VIRGIL AV,MIDDLEBERRY,S,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28681785,34.07929159,AUTO-AUTO,2022
-117.735058049362,34.0301957218789,8892,8074268,2016,2016/07/15 00:00:00+00,1941,5,ANN ARBOR AV,OLIVE ST,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,POMONA,-117.73504595,34.03019084,AUTO-PEDESTRIAN,2022
-118.455062222285,34.0426049331613,8893,8074306,2016,2016/07/25 00:00:00+00,0645,1,BARRINGTON AV,IDAHO AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.45505,34.04260009,AUTO-PEDESTRIAN,2022
-118.305499837262,34.0436117619426,8894,8074314,2016,2016/07/19 00:00:00+00,1535,2,VENICE BL,HOBART BL,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.30548764,34.04360691,AUTO-BICYCLIST,2022
-118.052602180048,33.9946348804388,8895,8074473,2016,2016/06/18 00:00:00+00,1639,6,BEVERLY BL,MONTE VISTA DR, ,Y,N, , ,2,0,2,1,1,0,0,0,0,0,0,2,LOS ANGELES,WHITTIER,-118.05259003,33.99463002,AUTO-AUTO,2022
-118.384572283916,34.0855988113927,8896,8074653,2016,2016/06/12 00:00:00+00,2254,7,SAN VICENTE BL,SANTA MONICA BL,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,WEST HOLLYWOOD,-118.38456007,34.08559396,AUTO-PEDESTRIAN,2022
-118.448752242489,34.1826449686335,8897,8075111,2016,2016/06/13 00:00:00+00,1150,1,VAN NUYS BL,DELANO ST, ,Y,N, , ,2,0,3,1,2,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.44874001,34.18264011,AUTO-PEDESTRIAN,2022
-118.448750330025,34.1826449344067,8898,8963074,2019,2019/10/01 00:00:00+00,1705,2,DELANO ST,VAN NUYS BL, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.4487381,34.18264008,AUTO-BICYCLIST,2022
-118.387812224917,34.2224848662249,8899,8075377,2016,2016/07/02 00:00:00+00,2300,6,LANKERSHIM BL,TUXFORD ST,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.3878,34.22248,AUTO-PEDESTRIAN,2022
-118.571002334967,34.2059349245659,8900,8075378,2016,2016/07/12 00:00:00+00,0805,2,RUNNYMEDE ST,WINNETKA AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.57099008,34.20593007,AUTO-AUTO,2022
-118.571003770126,34.2059336563755,8901,8710967,2018,2018/09/18 00:00:00+00,0950,2,WINNETKA AV,RUNNYMEDE ST,E,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.57099152,34.2059288,AUTO-AUTO,2022
-118.605860307315,34.1658946677554,8902,8075379,2016,2016/07/16 00:00:00+00,1935,6,TOPANGA CANYON BL,AVENUE SAN LUIS, ,Y,Y,27,5,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.60584805,34.16588982,AUTO-AUTO,2022
-118.605862476524,34.165894587968,8903,8167706,2019,2019/09/05 00:00:00+00,1900,4,TOPANGA CANYON BL,AVENUE SAN LUIS, ,Y,Y,27,5,2,0,4,1,0,3,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.60585022,34.16588974,AUTO-AUTO,2022
-118.338674127293,34.0980845558101,8904,8075412,2016,2016/07/23 00:00:00+00,0236,6,HIGHLAND AV,SUNSET BL,N,N,N, , ,2,0,4,1,1,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.33866192,34.0980797,AUTO-AUTO,2022
-118.301172246465,33.7978048746849,8905,8075439,2016,2016/07/22 00:00:00+00,2100,5,LOMITA BL,BELLE PORTE AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.30116007,33.79780005,AUTO-PEDESTRIAN,2022
-118.301172246465,33.7978048746849,8906,8129983,2016,2016/08/31 00:00:00+00,1900,3,LOMITA BL,BELLE PORTE AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.30116007,33.79780005,AUTO-PEDESTRIAN,2022
-118.457452264236,34.1939248997881,8907,8075675,2016,2016/06/23 00:00:00+00,1715,4,KESTER AV,VANOWEN ST, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.45744003,34.19392004,AUTO-AUTO,2022
-118.457455471572,34.1939249951396,8908,9001468,2019,2019/12/03 00:00:00+00,2305,2,KESTER AV,VANOWEN ST, ,Y,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.45744324,34.19392014,AUTO-AUTO,2022
-118.178805535005,33.7899197709003,8909,8075760,2016,2016/06/25 00:00:00+00,1143,6,PCH,LEMON ST,W,N,Y,1,-,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LONG BEACH,-118.17879338,33.78991494,AUTO-AUTO,2022
-118.313324415707,34.2596877845413,8910,8076168,2016,2016/06/14 00:00:00+00,1455,2,FOOTHILL BL,MCVINE AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.3133122,34.25968291,AUTO-AUTO,2022
-118.312525145507,34.2596798651732,8911,8338663,2017,2017/03/23 00:00:00+00,1800,4,FOOTHILL BL,MCVINE AV,W,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.31251293,34.25967499,AUTO-AUTO,2022
-118.562341437412,34.2537729896864,8912,8076185,2016,2016/06/03 00:00:00+00,1545,5,CORBIN AV,MAYALL ST,N,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.56232918,34.25376813,AUTO-AUTO,2022
-117.815743584193,34.0437732293,8913,8076394,2016,2016/05/13 00:00:00+00,2054,5,POMONA BL,VALLEY BL,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,POMONA,-117.81573147,34.04376835,AUTO-PEDESTRIAN,2022
-118.264012301069,33.8127348682646,8914,8076723,2016,2016/06/12 00:00:00+00,1428,7,AVALON BL,SCOTTSDALE DR, ,Y,N, , ,2,0,4,1,0,3,0,0,0,0,0,1,LOS ANGELES,CARSON,-118.26400013,33.81273004,AUTO-AUTO,2022
-118.05678706153,33.9972899506497,8915,8077296,2016,2016/07/09 00:00:00+00,2324,6,NORWALK BL,SHIRE PL,N,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,WHITTIER,-118.05677491,33.99728509,AUTO-AUTO,2022
-118.272100093144,34.0639028253792,8916,8077548,2016,2016/06/01 00:00:00+00,0847,3,ALVARADO ST,MIRAMAR ST,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.2720879,34.06389797,AUTO-AUTO,2022
-118.265105192818,34.0720732873467,8917,8077556,2016,2016/06/17 00:00:00+00,0555,5,WESTLAKE AV,BELLEVUE AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.265093,34.07206843,AUTO-PEDESTRIAN,2022
-118.238663826886,34.0645715777014,8918,8077576,2016,2016/06/10 00:00:00+00,0220,5,HILL ST,COLLEGE ST,N,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.23865164,34.06456672,AUTO-BICYCLIST,2022
-118.245126696844,34.044652395355,8919,8077580,2016,2016/06/08 00:00:00+00,1910,3,5TH ST,SAN JULIAN ST,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.24511451,34.04464754,AUTO-PEDESTRIAN,2022
-118.282734016523,33.9649525838422,8920,8077583,2016,2016/06/11 00:00:00+00,2205,6,FIGUEROA ST,82ND ST,S,N,N, , ,2,0,2,1,0,1,0,2,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28272183,33.96494774,AUTO-PEDESTRIAN,2022
-118.163902215454,33.9535149294983,8921,8077665,2016,2016/06/12 00:00:00+00,1919,7,GARFIELD AV,EASTERN AV, ,Y,N, , ,2,0,3,2,0,1,0,0,0,0,0,2,LOS ANGELES,BELL GARDENS,-118.16389005,33.95351008,AUTO-AUTO,2022
-118.023469932731,33.9591396782176,8922,8078205,2016,2016/06/25 00:00:00+00,1252,6,STRUB AV,CHRISTINE DR,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,WHITTIER,-118.02345779,33.95913482,AUTO-AUTO,2022
-118.299822312478,33.8801349040686,8923,8078546,2016,2016/04/27 00:00:00+00,1833,3,NORMANDIE AV,166TH ST, ,Y,N, , ,2,0,4,1,1,2,0,0,0,0,0,0,LOS ANGELES,GARDENA,-118.29981013,33.88013007,AUTO-AUTO,2022
-118.270839170666,34.1598534561272,8924,8078884,2016,2016/06/23 00:00:00+00,2152,4,GLENOAKS BL,CONCORD ST,E,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,GLENDALE,-118.27082697,34.15984859,AUTO-PEDESTRIAN,2022
-118.288312214426,34.1659648861381,8925,8078892,2016,2016/06/21 00:00:00+00,2044,2,SAN FERNANDO RD,SONORA AV, ,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,GLENDALE,-118.28830001,34.16596002,AUTO-AUTO,2022
-118.607326800557,34.2046548523458,8926,8079431,2016,2016/06/20 00:00:00+00,0040,1,VALERIO,GLADE,E,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.60731454,34.20465,AUTO-AUTO,2022
-118.483724395367,34.1563716141324,8927,8079434,2016,2016/06/30 00:00:00+00,1215,4,VENTURA BL,WOODLEY AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.48371216,34.15636676,AUTO-AUTO,2022
-118.41320227163,34.2409249871603,8928,8079436,2016,2016/06/28 00:00:00+00,0350,2,LAUREL CANYON BL,BRANFORD ST, ,Y,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.41319004,34.24092012,AUTO-AUTO,2022
-118.413204980587,34.2409258874442,8929,8929149,2019,2019/08/20 00:00:00+00,1605,2,BRANFORD ST,LAUREL CANYON BL, ,Y,N, , ,2,0,3,2,1,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.41319275,34.24092102,AUTO-PEDESTRIAN,2022
-118.413204980587,34.2409258874442,8930,8929468,2019,2019/08/13 00:00:00+00,0605,2,BRANFORD ST,LAUREL CANYON BL, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.41319275,34.24092102,AUTO-AUTO,2022
-118.311908072165,33.7286530760564,8931,8079510,2016,2016/06/17 00:00:00+00,2150,5,WESTERN AV,DODSON AV,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.3118959,33.72864826,AUTO-AUTO,2022
-118.251152276325,33.902974859316,8932,8079686,2016,2016/07/24 00:00:00+00,1653,7,ROSECRANS AV,PARMELEE AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,COMPTON,-118.2511401,33.90297002,AUTO-BICYCLIST,2022
-118.251375516896,33.9029649890692,8933,8171995,2016,2016/10/19 00:00:00+00,0800,3,ROSECRANS AV,PARMELEE AV,W,N,N, , ,2,0,5,1,0,4,0,0,0,0,0,0,LOS ANGELES,COMPTON,-118.25136334,33.90296015,AUTO-AUTO,2022
-118.282742300288,34.0045948583303,8934,8079705,2016,2016/07/15 00:00:00+00,1720,5,FIGUEROA ST,43RD PL, ,Y,N, , ,2,0,4,1,0,3,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28273011,34.00459001,AUTO-PEDESTRIAN,2022
-118.445522283704,34.2048249414543,8935,8079779,2016,2016/07/03 00:00:00+00,0845,7,VALERIO ST,LENNOX AV, ,Y,N, , ,2,0,6,2,2,2,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.44551005,34.20482008,AUTO-AUTO,2022
-118.108902246697,33.8323148895032,8936,8079879,2016,2016/06/28 00:00:00+00,1241,2,CARSON ST,CONQUISTA, ,Y,N, , ,2,0,2,1,1,0,0,0,0,0,0,0,LOS ANGELES,LONG BEACH,-118.1088901,33.83231005,AUTO-AUTO,2022
-118.265202191707,33.9372841718798,8937,8080493,2016,2016/06/21 00:00:00+00,1335,2,AVALON BL,109TH ST,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.26519001,33.93727933,AUTO-PEDESTRIAN,2022
-118.265601597096,34.0038748492384,8938,8080904,2016,2016/06/30 00:00:00+00,0550,4,VERNON AV,AVALON BL,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.26558941,34.00387,AUTO-PEDESTRIAN,2022
-118.265278605392,34.0038767673423,8939,8608951,2018,2018/02/02 00:00:00+00,0015,5,AVALON BL,VERNON AV, ,Y,N, , ,2,0,2,2,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.26526642,34.00387192,AUTO-AUTO,2022
-118.265278605657,34.00389584059,8940,9001880,2019,2019/12/04 00:00:00+00,1600,3,AVALON BL,VERNON AV,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.26526642,34.00389099,AUTO-PEDESTRIAN,2022
-118.32661219007,33.9161157159017,8941,8081230,2016,2016/07/26 00:00:00+00,1813,2,CRENSHAW BL,EL SEGUNDO BL,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,HAWTHORNE,-118.3266,33.91611088,AUTO-AUTO,2022
-118.237941763438,33.9000093692741,8942,8081376,2016,2016/07/19 00:00:00+00,2145,2,WILMINGTON AV,POPLAR ST,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,COMPTON,-118.23792959,33.90000453,AUTO-PEDESTRIAN,2022
-118.113547457052,33.9456416717691,8943,8081435,2016,2016/07/03 00:00:00+00,1627,7,FLORENCE AV,HALEDON AV,E,N,N, , ,2,0,3,1,0,2,0,0,0,0,0,0,LOS ANGELES,DOWNEY,-118.1135353,33.94563682,AUTO-AUTO,2022
-118.211732265351,33.8465748849532,8944,8081595,2016,2016/05/28 00:00:00+00,2058,6,DEL AMO BL,SANTA FE AV, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,CARSON,-118.2117201,33.84657005,AUTO-AUTO,2022
-118.211732265351,33.8465748849532,8945,90308876,2016,2016/10/18 00:00:00+00,1255,2,DEL AMO BLVD.,SANTA FE AVE., ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,UNINCORPORATED,-118.2117201,33.84657005,AUTO-PEDESTRIAN,2022
-118.211732265351,33.8465748849532,8946,90483035,2017,2017/06/20 00:00:00+00,1833,2,SANTA FE AVE.,DEL AMO BLVD., ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,UNINCORPORATED,-118.2117201,33.84657005,AUTO-PEDESTRIAN,2022
-118.211732265351,33.8465748849532,8947,90649164,2017,2017/10/25 00:00:00+00,1925,3,SANTA FE AVE.,DEL AMO BLVD., ,Y,N, , ,1,1,0,0,0,0,0,0,1,0,0,0,LOS ANGELES,UNINCORPORATED,-118.2117201,33.84657005,AUTO-BICYCLIST,2022
-118.385192683738,33.8350575241299,8948,8081799,2016,2016/07/05 00:00:00+00,2212,2,RT 1,GUADALUPE ST,N,N,Y,1,-,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,REDONDO BEACH,-118.38518049,33.8350527,AUTO-PEDESTRIAN,2022
-117.736772157105,34.116774971585,8949,8082276,2016,2016/06/19 00:00:00+00,2024,7,TOWNE AV,SCRIPPS DR, ,Y,N, , ,2,0,3,1,0,2,0,0,0,0,0,1,LOS ANGELES,CLAREMONT,-117.73676005,34.11677008,AUTO-AUTO,2022
-118.349702314178,34.0408148587229,8950,8082508,2016,2016/06/28 00:00:00+00,0901,2,WASHINGTON BL,ORANGE DR,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.34969011,34.04081001,AUTO-PEDESTRIAN,2022
-118.349697872824,34.0408221091976,8951,8813425,2019,2019/02/23 00:00:00+00,1130,6,S ORANGE DR,WASHINGTON BL,N,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.34968567,34.04081726,AUTO-PEDESTRIAN,2022
-118.362962257363,34.0582648597391,8952,8082512,2016,2016/06/30 00:00:00+00,0700,4,SAN VICENTE BL,S ORANGE GROVE AV, ,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.36295005,34.05826001,AUTO-AUTO,2022
-118.454933080604,34.0334071117314,8953,8082731,2016,2016/06/21 00:00:00+00,0930,2,BUNDY DR,LA GRANGE AV,S,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.45492086,34.03340227,AUTO-AUTO,2022
-118.292412218535,33.7251848871266,8954,8082738,2016,2016/06/20 00:00:00+00,1600,1,GAFFEY ST,21ST ST, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.29240005,33.72518007,AUTO-PEDESTRIAN,2022
-118.292408714033,33.7251863965171,8955,8584499,2018,2018/02/23 00:00:00+00,1925,5,GAFFEY ST,21ST ST, ,Y,N, , ,2,0,2,1,0,1,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.29239655,33.72518158,AUTO-AUTO,2022
-118.27496449124,33.7904960156838,8956,8082754,2016,2016/06/20 00:00:00+00,0145,1,PACIFIC COAST HWY,WILMINGTON BL, ,Y,Y,1,-,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.27495232,33.79049119,AUTO-AUTO,2022
-118.26464063951,33.7910352863302,8957,8082758,2016,2016/06/12 00:00:00+00,2100,7,PACIFIC COAST HWY,MARINE AV,W,N,Y,1,5,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.26462847,33.79103046,AUTO-PEDESTRIAN,2022
-118.250826417214,33.7908386966441,8958,8082786,2016,2016/06/18 00:00:00+00,0600,6,PCH,SANFORD AV,E,N,Y,1,-,2,0,2,1,0,1,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.25081425,33.79083387,AUTO-AUTO,2022
-118.198492203505,33.8532648562679,8959,8082991,2016,2016/06/29 00:00:00+00,1518,3,PLYMOUTH ST,PACIFIC AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LONG BEACH,-118.19848004,33.85326002,AUTO-AUTO,2022
-118.178342272054,33.8727648701672,8960,8083157,2016,2016/06/26 00:00:00+00,1400,7,65TH ST,CERRITOS AV, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LONG BEACH,-118.17833011,33.87276003,AUTO-PEDESTRIAN,2022
-118.176501960171,34.1096784764423,8961,8083669,2016,2016/03/03 00:00:00+00,1641,4,MONTEREY RD,BRUNSWICK ST,S,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,SOUTH PASADENA,-118.17648978,34.10967361,AUTO-BICYCLIST,2022
-118.105345401149,34.0194841400638,8962,8083801,2016,2016/06/19 00:00:00+00,2210,7,NORTH MONTEBELLO BL NORTH,LINCOLN AV,S,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,MONTEBELLO,-118.10533324,34.01947928,AUTO-PEDESTRIAN,2022
-118.322519787153,33.8946648345705,8963,8084034,2016,2016/05/07 00:00:00+00,1418,6,MARINE AV,CASIMIR AV,W,N,N, , ,1,1,2,0,1,1,0,0,0,0,0,0,LOS ANGELES,GARDENA,-118.3225076,33.89466,AUTO-AUTO,2022
-118.235939664098,34.1461648669885,8964,8084511,2016,2016/07/02 00:00:00+00,0721,6,BROADWAY,VERDUGO RD,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,GLENDALE,-118.23592747,34.14616,AUTO-PEDESTRIAN,2022
-118.621124609191,34.1667374674401,8965,8084836,2016,2016/01/10 00:00:00+00,2110,7,VENTURA BL,PONCE AV,W,N,N, , ,2,0,2,1,0,1,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.62111235,34.16673262,AUTO-AUTO,2022
-118.302901665515,33.9126356476077,8966,8084860,2016,2016/01/04 00:00:00+00,0550,1,132ND ST,HALLDALE AV,W,N,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,GARDENA,-118.30288948,33.91263081,AUTO-PEDESTRIAN,2022
-118.154846789517,33.8964648439107,8967,8084905,2016,2016/06/07 00:00:00+00,1050,2,SOMERSET BL,GEORGIA AV,E,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,PARAMOUNT,-118.15483463,33.89646,AUTO-AUTO,2022
-118.104982260252,34.0093849195324,8968,8085085,2016,2016/06/02 00:00:00+00,1518,4,WHITTIER BL,5TH ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,MONTEBELLO,-118.1049701,34.00938006,AUTO-AUTO,2022
-118.459431522608,34.0506168233337,8969,8085291,2016,2016/07/02 00:00:00+00,0830,6,WILSHIRE BL,FEDERAL AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LOS ANGELES,-118.4594193,34.05061198,AUTO-AUTO,2022
-118.311362324731,34.0000549061346,8970,8085493,2016,2016/07/01 00:00:00+00,1755,5,48TH ST,SAINT ANDREWS PL, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.31135013,34.00005006,AUTO-AUTO,2022
-118.317742232923,33.9709348931771,8971,8085497,2016,2016/07/03 00:00:00+00,2140,7,S VAN NESS AV,W 76TH ST, ,Y,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.31773004,33.97093005,AUTO-BICYCLIST,2022
-118.281392278073,33.7403048292485,8972,8085501,2016,2016/07/06 00:00:00+00,0510,3,PALOS VERDES ST,5TH ST, ,Y,N, , ,2,0,1,1,0,0,0,1,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.28138011,33.74030001,AUTO-PEDESTRIAN,2022
-118.444302379807,34.2832049497199,8973,8085725,2016,2016/06/11 00:00:00+00,1430,6,SAN FERNANDO MISSION BL,PICO ST, ,Y,N, , ,2,0,3,2,0,1,0,0,0,0,0,0,LOS ANGELES,SAN FERNANDO,-118.44429014,34.28320008,AUTO-AUTO,2022
-118.351937904234,34.0410980488148,8974,8085752,2016,2016/07/09 00:00:00+00,2300,6,WASHINGTON BL,ALSACE AV,W,N,N, , ,2,0,3,3,0,0,0,0,0,0,0,0,LOS ANGELES,LOS ANGELES,-118.3519257,34.0410932,AUTO-AUTO,2022
-118.329507426041,33.9829248436414,8975,8085930,2016,2016/06/29 00:00:00+00,1725,3,63RD ST,11TH AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LOS ANGELES,-118.32949523,33.98292,AUTO-BICYCLIST,2022
-118.106468127949,33.8558484820312,8976,8085944,2016,2016/06/13 00:00:00+00,1900,1,MICHELSON ST,IROQUOIS AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,1,0,0,LOS ANGELES,LAKEWOOD,-118.10645598,33.85584364,AUTO-BICYCLIST,2022
-118.154782175854,33.8472648980222,8977,8085964,2016,2016/06/21 00:00:00+00,0730,2,DEL AMO BL,OBISPO AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,0,LOS ANGELES,LAKEWOOD,-118.15477002,33.84726006,AUTO-AUTO,2022
-118.154782052962,33.8472643598704,8978,8973054,2019,2019/09/26 00:00:00+00,0829,4,DEL AMO BL,OBISPO AV, ,Y,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,LAKEWOOD,-118.1547699,33.84725952,AUTO-AUTO,2022
-118.152524248796,33.8892848433611,8979,8085992,2016,2016/06/14 00:00:00+00,2338,2,ALONDRA BL,DOWNEY AV,W,N,N, , ,2,0,1,1,0,0,0,0,0,0,0,1,LOS ANGELES,PARAMOUNT,-118.15251209,33.88928,AUTO-AUTO,2022
